id_ibge,UF,COD. UF,COD. MUNIC,NOME DO MUNICÍPIO,POPULAÇÃO ESTIMADA,Unnamed: 5
2205151,PI,22,05151,Jacobina do Piauí,5711,
2205201,PI,22,05201,Jaicós,17789,
2205250,PI,22,05250,Jardim do Mulato,4235,
2205276,PI,22,05276,Jatobá do Piauí,4560,
2205300,PI,22,05300,Jerumenha,4606,
2205359,PI,22,05359,João Costa,3033,
2205409,PI,22,05409,Joaquim Pires,14265,
2205458,PI,22,05458,Joca Marques,5552,
2205508,PI,22,05508,José de Freitas,44689,
2205516,PI,22,05516,Juazeiro do Piauí,5308,
2205524,PI,22,05524,Júlio Borges,5501,
2205532,PI,22,05532,Jurema,4501,
2205540,PI,22,05540,Lagoinha do Piauí,3044,
2205557,PI,22,05557,Lagoa Alegre,8464,
2205565,PI,22,05565,Lagoa do Barro do Piauí,5171,
2205573,PI,22,05573,Lagoa de São Francisco,6446,
2205581,PI,22,05581,Lagoa do Piauí,5017,
2205599,PI,22,05599,Lagoa do Sítio,4559,
2205607,PI,22,05607,Landri Sales,5309,
2205706,PI,22,05706,Luís Correia,31901,
2205805,PI,22,05805,Luzilândia,26143,
2205854,PI,22,05854,Madeiro,8231,
2205904,PI,22,05904,Manoel Emídio,5315,
2205953,PI,22,05953,Marcolândia,8822,
2206001,PI,22,06001,Marcos Parente,4863,
2206050,PI,22,06050,Massapê do Piauí,5165,
2206100,PI,22,06100,Matias Olímpio,10886,
2206209,PI,22,06209,Miguel Alves,33074,
2206308,PI,22,06308,Miguel Leão,1355,
2206357,PI,22,06357,Milton Brandão,6681,
2206407,PI,22,06407,Monsenhor Gil,10513,
2206506,PI,22,06506,Monsenhor Hipólito,7762,
2206605,PI,22,06605,Monte Alegre do Piauí,10928,
2206654,PI,22,06654,Morro Cabeça no Tempo,4456,
2206670,PI,22,06670,Morro do Chapéu do Piauí,6548,
2206696,PI,22,06696,Murici dos Portelas,10210,
2206704,PI,22,06704,Nazaré do Piauí,6697,
2206720,PI,22,06720,Nazária,10821,
2206753,PI,22,06753,Nossa Senhora de Nazaré,5442,
2206803,PI,22,06803,Nossa Senhora dos Remédios,8751,
2206902,PI,22,06902,Novo Oriente do Piauí,6158,
2206951,PI,22,06951,Novo Santo Antônio,2888,
2207009,PI,22,07009,Oeiras,39687,
2207108,PI,22,07108,Olho D'Água do Piauí,2730,
2207207,PI,22,07207,Padre Marcos,6468,
2207306,PI,22,07306,Paes Landim,4176,
2207355,PI,22,07355,Pajeú do Piauí,3032,
2207405,PI,22,07405,Palmeira do Piauí,5047,
2207504,PI,22,07504,Palmeirais,13458,
2207553,PI,22,07553,Paquetá,3873,
2207603,PI,22,07603,Parnaguá,10282,
2207702,PI,22,07702,Parnaíba,170491,
2207751,PI,22,07751,Passagem Franca do Piauí,4222,
2207777,PI,22,07777,Patos do Piauí,5427,
2207793,PI,22,07793,Pau D'Arco do Piauí,3979,
2207801,PI,22,07801,Paulistana,21633,
2207850,PI,22,07850,Pavussu,3697,
2207900,PI,22,07900,Pedro II,39072,
2207934,PI,22,07934,Pedro Laurentino,2517,
2207959,PI,22,07959,Nova Santa Rita,4142,
2208007,PI,22,08007,Picos,86701,
2208106,PI,22,08106,Pimenteiras,11487,
2208205,PI,22,08205,Pio IX,17948,
2208304,PI,22,08304,Piracuruca,29721,
2208403,PI,22,08403,Piripiri,67887,
2208502,PI,22,08502,Porto,12323,
2208551,PI,22,08551,Porto Alegre do Piauí,2382,
2208601,PI,22,08601,Prata do Piauí,3096,
2208650,PI,22,08650,Queimada Nova,8948,
2208700,PI,22,08700,Redenção do Gurguéia,8565,
2208809,PI,22,08809,Regeneração,17400,
2208858,PI,22,08858,Riacho Frio,4238,
2208874,PI,22,08874,Ribeira do Piauí,4105,
2208908,PI,22,08908,Ribeiro Gonçalves,6182,
2209005,PI,22,09005,Rio Grande do Piauí,5845,
2209104,PI,22,09104,Santa Cruz do Piauí,5872,
2209153,PI,22,09153,Santa Cruz dos Milagres,3448,
2209203,PI,22,09203,Santa Filomena,6210,
2209302,PI,22,09302,Santa Luz,5418,
2209351,PI,22,09351,Santana do Piauí,4159,
2209377,PI,22,09377,Santa Rosa do Piauí,4666,
2209401,PI,22,09401,Santo Antônio de Lisboa,5930,
2209450,PI,22,09450,Santo Antônio dos Milagres,2169,
2209500,PI,22,09500,Santo Inácio do Piauí,3682,
2209559,PI,22,09559,São Braz do Piauí,4454,
2209609,PI,22,09609,São Félix do Piauí,2879,
2209658,PI,22,09658,São Francisco de Assis do Piauí,5713,
2209708,PI,22,09708,São Francisco do Piauí,5358,
2209757,PI,22,09757,São Gonçalo do Gurguéia,3026,
2209807,PI,22,09807,São Gonçalo do Piauí,4985,
2209856,PI,22,09856,São João da Canabrava,4359,
2209872,PI,22,09872,São João da Fronteira,5608,
2209906,PI,22,09906,São João da Serra,6232,
2209955,PI,22,09955,São João da Varjota,4430,
2209971,PI,22,09971,São João do Arraial,8494,
2210003,PI,22,10003,São João do Piauí,22137,
2210052,PI,22,10052,São José do Divino,5317,
2210102,PI,22,10102,São José do Peixe,3300,
2210201,PI,22,10201,São José do Piauí,6733,
2210300,PI,22,10300,São Julião,6131,
2210359,PI,22,10359,São Lourenço do Piauí,4497,
2210375,PI,22,10375,São Luis do Piauí,2277,
2210383,PI,22,10383,São Miguel da Baixa Grande,2299,
2210391,PI,22,10391,São Miguel do Fidalgo,2864,
2210409,PI,22,10409,São Miguel do Tapuio,17911,
2210508,PI,22,10508,São Pedro do Piauí,14055,
2210607,PI,22,10607,São Raimundo Nonato,41139,
2210623,PI,22,10623,Sebastião Barros,3210,
2210631,PI,22,10631,Sebastião Leal,4590,
2210656,PI,22,10656,Sigefredo Pacheco,9623,
2210706,PI,22,10706,Simões,14664,
2210805,PI,22,10805,Simplício Mendes,14437,
2210904,PI,22,10904,Socorro do Piauí,4165,
2210938,PI,22,10938,Sussuapara,6346,
2210953,PI,22,10953,Tamboril do Piauí,3040,
2210979,PI,22,10979,Tanque do Piauí,2319,
2211001,PI,22,11001,Teresina,905692,
2211100,PI,22,11100,União,47896,
2211209,PI,22,11209,Uruçuí,26779,
2211308,PI,22,11308,Valença do Piauí,23025,
2211357,PI,22,11357,Várzea Branca,5181,
2211407,PI,22,11407,Várzea Grande,4520,
2211506,PI,22,11506,Vera Mendes,3282,
2211605,PI,22,11605,Vila Nova do Piauí,2972,
2211704,PI,22,11704,Wall Ferraz,4195,
2300101,CE,23,00101,Abaiara,10269,
2300150,CE,23,00150,Acarape,14340,
2300200,CE,23,00200,Acaraú,69317,
2300309,CE,23,00309,Acopiara,45937,
2300408,CE,23,00408,Aiuaba,14115,
2300507,CE,23,00507,Alcântaras,11795,
2300606,CE,23,00606,Altaneira,6974,
2300705,CE,23,00705,Alto Santo,14372,
2300754,CE,23,00754,Amontada,44584,
2300804,CE,23,00804,Antonina do Norte,7507,
2300903,CE,23,00903,Apuiarés,13193,
2301000,CE,23,01000,Aquiraz,85316,
2301109,CE,23,01109,Aracati,79205,
2301208,CE,23,01208,Aracoiaba,26752,
2301257,CE,23,01257,Ararendá,11532,
2301307,CE,23,01307,Araripe,20194,
2301406,CE,23,01406,Aratuba,11427,
2301505,CE,23,01505,Arneiroz,7615,
2301604,CE,23,01604,Assaré,22195,
2301703,CE,23,01703,Aurora,24244,
2301802,CE,23,01802,Baixio,5821,
2301851,CE,23,01851,Banabuiú,17667,
2301901,CE,23,01901,Barbalha,81441,
2301950,CE,23,01950,Barreira,23474,
2302008,CE,23,02008,Barro,19569,
2302057,CE,23,02057,Barroquinha,14998,
2302107,CE,23,02107,Baturité,37147,
2302206,CE,23,02206,Beberibe,55977,
2302305,CE,23,02305,Bela Cruz,34613,
2302404,CE,23,02404,Boa Viagem,52133,
2302503,CE,23,02503,Brejo Santo,54192,
2302602,CE,23,02602,Camocim,65251,
2302701,CE,23,02701,Campos Sales,26049,
2302800,CE,23,02800,Canindé,77376,
2302909,CE,23,02909,Capistrano,17795,
2303006,CE,23,03006,Caridade,16234,
2303105,CE,23,03105,Cariré,18074,
2303204,CE,23,03204,Caririaçu,27532,
2303303,CE,23,03303,Cariús,17277,
2303402,CE,23,03402,Carnaubal,17815,
2303501,CE,23,03501,Cascavel,76866,
2303600,CE,23,03600,Catarina,9110,
2303659,CE,23,03659,Catunda,10864,
2303709,CE,23,03709,Caucaia,378406,
2303808,CE,23,03808,Cedro,22564,
2303907,CE,23,03907,Chaval,12811,
2303931,CE,23,03931,Choró,12352,
2303956,CE,23,03956,Chorozinho,20808,
2304004,CE,23,04004,Coreaú,21417,
2304103,CE,23,04103,Crateús,80130,
2304202,CE,23,04202,Crato,139027,
2304236,CE,23,04236,Croatá,18050,
2304251,CE,23,04251,Cruz,32288,
2304269,CE,23,04269,Deputado Irapuan Pinheiro,9173,
2304277,CE,23,04277,Ereré,6381,
2304285,CE,23,04285,Eusébio,82016,
2304301,CE,23,04301,Farias Brito,18498,
2304350,CE,23,04350,Forquilha,25298,
2304400,CE,23,04400,Fortaleza,2578483,
2304459,CE,23,04459,Fortim,18213,
2304509,CE,23,04509,Frecheirinha,16516,
2304608,CE,23,04608,General Sampaio,6929,
2304657,CE,23,04657,Graça,14176,
2304707,CE,23,04707,Granja,55809,
2304806,CE,23,04806,Granjeiro,4955,
2304905,CE,23,04905,Groaíras,11369,
2304954,CE,23,04954,Guaiúba,25158,
2305001,CE,23,05001,Guaraciaba do Norte,44565,
2305100,CE,23,05100,Guaramiranga,5826,
2305209,CE,23,05209,Hidrolândia,18186,
2305233,CE,23,05233,Horizonte,81161,
2305266,CE,23,05266,Ibaretama,12149,
2305308,CE,23,05308,Ibiapina,24689,
2305332,CE,23,05332,Ibicuitinga,12008,
2305357,CE,23,05357,Icapuí,22562,
2305407,CE,23,05407,Icó,64745,
2305506,CE,23,05506,Iguatu,102588,
2305605,CE,23,05605,Independência,24463,
2305654,CE,23,05654,Ipaporanga,11963,
2305704,CE,23,05704,Ipaumirim,12459,
2305803,CE,23,05803,Ipu,43084,
2305902,CE,23,05902,Ipueiras,38287,
2306009,CE,23,06009,Iracema,14440,
2306108,CE,23,06108,Irauçuba,24867,
2306207,CE,23,06207,Itaiçaba,7801,
2306256,CE,23,06256,Itaitinga,72512,
2306306,CE,23,06306,Itapajé,49073,
2306405,CE,23,06405,Itapipoca,138978,
2306504,CE,23,06504,Itapiúna,18197,
2306553,CE,23,06553,Itarema,45852,
2306603,CE,23,06603,Itatira,21160,
2306702,CE,23,06702,Jaguaretama,17604,
2306801,CE,23,06801,Jaguaribara,10668,
2306900,CE,23,06900,Jaguaribe,35143,
2307007,CE,23,07007,Jaguaruana,33115,
2307106,CE,23,07106,Jardim,28801,
2307205,CE,23,07205,Jati,8114,
2307254,CE,23,07254,Jijoca de Jericoacoara,28198,
2307304,CE,23,07304,Juazeiro do Norte,305531,
2307403,CE,23,07403,Jucás,24624,
2307502,CE,23,07502,Lavras da Mangabeira,32163,
2307601,CE,23,07601,Limoeiro do Norte,62623,
2307635,CE,23,07635,Madalena,17235,
2307650,CE,23,07650,Maracanaú,251613,
2307700,CE,23,07700,Maranguape,108622,
2307809,CE,23,07809,Marco,27177,
2307908,CE,23,07908,Martinópole,11280,
2308005,CE,23,08005,Massapê,39840,
2308104,CE,23,08104,Mauriti,47501,
2308203,CE,23,08203,Meruoca,15853,
2308302,CE,23,08302,Milagres,26819,
2308351,CE,23,08351,Milhã,14713,
2308377,CE,23,08377,Miraíma,14826,
2308401,CE,23,08401,Missão Velha,38997,
2308500,CE,23,08500,Mombaça,38451,
2308609,CE,23,08609,Monsenhor Tabosa,17705,
2308708,CE,23,08708,Morada Nova,65390,
2308807,CE,23,08807,Moraújo,8537,
2308906,CE,23,08906,Morrinhos,23747,
2309003,CE,23,09003,Mucambo,13999,
2309102,CE,23,09102,Mulungu,11064,
2309201,CE,23,09201,Nova Olinda,16045,
2309300,CE,23,09300,Nova Russas,32053,
2309409,CE,23,09409,Novo Oriente,29097,
2309458,CE,23,09458,Ocara,25272,
2309508,CE,23,09508,Orós,19943,
2309607,CE,23,09607,Pacajus,75454,
2309706,CE,23,09706,Pacatuba,86564,
2309805,CE,23,09805,Pacoti,11421,
2309904,CE,23,09904,Pacujá,6348,
2310001,CE,23,10001,Palhano,9709,
2310100,CE,23,10100,Palmácia,10252,
2310209,CE,23,10209,Paracuru,41894,
2310258,CE,23,10258,Paraipaba,34086,
2310308,CE,23,10308,Parambu,32867,
2310407,CE,23,10407,Paramoti,10462,
2310506,CE,23,10506,Pedra Branca,42227,
2310605,CE,23,10605,Penaforte,9357,
2310704,CE,23,10704,Pentecoste,39903,
2310803,CE,23,10803,Pereiro,15858,
2310852,CE,23,10852,Pindoretama,24919,
2310902,CE,23,10902,Piquet Carneiro,17285,
2310951,CE,23,10951,Pires Ferreira,10984,
2311009,CE,23,11009,Poranga,12441,
2311108,CE,23,11108,Porteiras,17877,
2311207,CE,23,11207,Potengi,8854,
2311231,CE,23,11231,Potiretama,6128,
2311264,CE,23,11264,Quiterianópolis,20545,
2311306,CE,23,11306,Quixadá,88846,
2311355,CE,23,11355,Quixelô,16998,
2311405,CE,23,11405,Quixeramobim,86431,
2311504,CE,23,11504,Quixeré,21659,
2311603,CE,23,11603,Redenção,28382,
2311702,CE,23,11702,Reriutaba,19051,
2311801,CE,23,11801,Russas,74834,
2311900,CE,23,11900,Saboeiro,13943,
2311959,CE,23,11959,Salitre,17303,
2312007,CE,23,12007,Santana do Acaraú,32133,
2312106,CE,23,12106,Santana do Cariri,17391,
2312205,CE,23,12205,Santa Quitéria,41569,
2312304,CE,23,12304,São Benedito,50058,
2312403,CE,23,12403,São Gonçalo do Amarante,58191,
2312502,CE,23,12502,São João do Jaguaribe,5683,
2312601,CE,23,12601,São Luís do Curu,10888,
2312700,CE,23,12700,Senador Pompeu,25108,
2312809,CE,23,12809,Senador Sá,7551,
2312908,CE,23,12908,Sobral,216519,
2313005,CE,23,13005,Solonópole,18785,
2313104,CE,23,13104,Tabuleiro do Norte,32122,
2313203,CE,23,13203,Tamboril,25287,
2313252,CE,23,13252,Tarrafas,7574,
2313302,CE,23,13302,Tauá,64655,
2313351,CE,23,13351,Tejuçuoca,17646,
2313401,CE,23,13401,Tianguá,86968,
2313500,CE,23,13500,Trairi,62004,
2313559,CE,23,13559,Tururu,15524,
2313609,CE,23,13609,Ubajara,34424,
2313708,CE,23,13708,Umari,6963,
2313757,CE,23,13757,Umirim,17751,
2313807,CE,23,13807,Uruburetama,21331,
2313906,CE,23,13906,Uruoca,14308,
2313955,CE,23,13955,Varjota,18708,
2314003,CE,23,14003,Várzea Alegre,40878,
2314102,CE,23,14102,Viçosa do Ceará,62972,
2400109,RN,24,00109,Acari,10855,
2400208,RN,24,00208,Açu,59099,
2400307,RN,24,00307,Afonso Bezerra,11158,
2400406,RN,24,00406,Água Nova,3029,
2400505,RN,24,00505,Alexandria,14058,
2400604,RN,24,00604,Almino Afonso,4802,
2400703,RN,24,00703,Alto do Rodrigues,12874,
2400802,RN,24,00802,Angicos,11985,
2400901,RN,24,00901,Antônio Martins,6730,
2401008,RN,24,01008,Apodi,37486,
2401107,RN,24,01107,Areia Branca,24607,
2401206,RN,24,01206,Arês,13681,
2401305,RN,24,01305,Campo Grande,10071,
2401404,RN,24,01404,Baía Formosa,9115,
2401453,RN,24,01453,Baraúna,28415,
2401503,RN,24,01503,Barcelona,4108,
2401602,RN,24,01602,Bento Fernandes,4911,
2401651,RN,24,01651,Bodó,2360,
2401701,RN,24,01701,Bom Jesus,10308,
2401800,RN,24,01800,Brejinho,12638,
2401859,RN,24,01859,Caiçara do Norte,6479,
2401909,RN,24,01909,Caiçara do Rio do Vento,3360,
2402006,RN,24,02006,Caicó,63338,
2402105,RN,24,02105,Campo Redondo,10510,
2402204,RN,24,02204,Canguaretama,30789,
2402303,RN,24,02303,Caraúbas,20182,
2402402,RN,24,02402,Carnaúba dos Dantas,8296,
